,Aceite Base,Espesante,Grado NLGI Consistencia,Viscosidad del Aceite Base a 40°C. cSt,"Penetración de Cono a 25°C, 0.1mm","Punto de Gota, °C","Estabilidad Mecánica, %","Punto de Soldadura Cuatro Bolas, kgf","Desgaste Cuatro Bolas, mm","Carga Timken Ok, lb","Resistencia al Lavado por Agua a 80°C, %",Registro NSF,Factor de Velocidad,"Temperatura de Servicio °C, min","Temperatura de Servicio °C, max",color,textura
764,5.0,4.0,2.0,251.1166338972786,370.0003920362677,203.04437073638533,6.701076437796265,333.76277976098464,0.5376395069160154,45.60623117145441,3.5899488206982064,-99.0,-99.0,-22.825506746946708,82.07429455746302,4.0,4.0
765,4.0,-99.0,3.0,40.96363838956799,278.5112598869879,249.03067553230446,9.117686559546176,235.05094417665276,-99.0,41.93304832437308,4.462539028196639,-99.0,864465.5077006149,-7.46279911261016,155.26806770556868,5.0,0.0
766,3.0,5.0,2.5,118.52716504013246,317.7934870782754,240.74994306678497,6.153903999113524,321.5893955377378,-99.0,46.10069976234055,2.1142790078283085,-99.0,364854.419086096,-16.97927485261041,116.83818132917095,4.0,0.0
767,3.0,5.0,2.5,134.41760717973563,276.84104987846075,229.02667935242687,4.524021008390126,322.6559323691443,-99.0,41.9729444066673,2.1401490649786257,-99.0,441045.54002878675,-16.52728994404003,109.5272215242068,4.0,0.0
768,1.0,0.0,2.5,864.3976754464504,375.10835700414765,296.0054777594252,1.3009184055769722,914.6272912906664,0.5097692576344942,63.9512846319995,-99.0,-99.0,244967.62141558647,-33.636329777802615,158.81005670659752,1.0,1.0
769,0.0,6.0,2.0,231.38651261605042,307.102814705191,308.3201939319993,9.058238450165675,294.4499088950677,0.5263685494596705,39.68968352637095,2.562326048511853,168272.38960001786,664247.8777437313,-2.9720347183256983,158.51969723674918,5.0,0.0
770,1.0,1.0,1.0,719.1003778346073,312.14584825917865,258.28914543649927,5.765859088718479,568.9777123726666,0.5273759360356165,45.584212267192875,1.7354501926792905,-99.0,226006.16854264555,-6.735504473546696,146.01314815724223,4.0,1.0
771,3.0,5.0,1.0,113.71293311739595,384.37344035759344,233.82856355773595,11.054334466696503,291.2493422770061,-99.0,41.8768350759824,-99.0,-99.0,399204.36445370514,-17.88520591737946,104.3047023583949,4.0,0.0
772,3.0,5.0,2.0,120.31739237376047,302.60128544620716,237.68383412859592,6.658904787485137,339.3738607037238,-99.0,46.06717065651664,2.7416174256916293,-99.0,377683.4460313085,-13.463778293261633,114.74882506493263,4.0,0.0
773,4.0,0.0,3.0,106.7314668191581,292.41093638503366,311.06985691505963,1.336227529434876,500.710695537287,0.3617711780412736,43.43157250083741,0.1,198647.08439199146,1024492.9595550109,-5.0738353027894965,185.73802024723605,4.0,0.0
774,1.0,1.0,1.5,661.0980761771954,227.75418958299238,261.83265836210387,5.30053739706661,628.2121477122954,0.4572319502708342,51.76331807082516,0.32176917613268324,-99.0,230946.8530306403,6.6112520083565265,141.32485191794882,4.0,1.0
775,1.0,1.0,1.0,629.0286457608171,219.53944368804227,256.7481112330746,5.764003945423884,569.1934655618664,0.5202251358576014,47.46385477654918,0.3834152078199429,-99.0,169210.81585296066,7.375279653698406,157.19996341259355,4.0,1.0
776,-99.0,-99.0,2.0,-99.0,282.6808308823105,295.44597433189415,4.417538706483538,-99.0,-99.0,-99.0,1.0692774477839104,-99.0,141528.0075426094,-6.125504855601546,143.82643249698285,2.0,2.0
777,-99.0,-99.0,3.0,-99.0,260.62796304483135,299.1232234772679,4.625882495644774,-99.0,-99.0,-99.0,1.1650319965212743,-99.0,122448.27283540626,-9.706607260876401,159.8701324752622,2.0,2.0
778,0.0,6.0,1.0,236.81502096758496,331.48490694817906,305.4454851789469,9.502081169882679,340.43897540883484,0.5103143546018972,37.715139145325494,2.567782585874557,-99.0,878874.3043380961,-2.5408646450431114,163.52739600389134,5.0,0.0
779,4.0,2.0,0.0,112.09948108876495,331.8973874255104,252.7753506738162,3.684181047589586,241.32722659299029,-99.0,42.10144027003608,3.067873690761299,-99.0,882418.9411420712,-5.039169574745845,164.25165002214663,5.0,0.0
780,1.0,4.0,2.0,422.0950485531317,302.69141209679907,235.3415674662683,-99.0,238.67917517244553,-99.0,-99.0,-99.0,-99.0,-99.0,-22.29702912604811,147.1725507789883,6.0,1.0
781,2.0,0.0,1.5,527.4458660844684,311.1248743615809,311.79128070457955,0.7366102252203723,453.47935719027686,-99.0,55.79889366752577,0.3698877113740266,-99.0,-99.0,-20.823562764423038,180.4072775687422,3.0,0.0
782,5.0,4.0,1.5,216.258031257508,376.03259797273154,203.69467588735063,8.417886381662655,313.72714817340557,0.5481614781662838,42.30471666791992,4.261538727211608,-99.0,-99.0,-23.527690838194772,87.29311522821698,4.0,4.0
783,-99.0,4.0,1.0,300.20244185385866,266.70814958151595,299.3632154816942,1.8842887451385144,825.5974168623721,0.42784384706314554,64.06892508298344,1.002886781896512,-99.0,247789.27002593607,-10.967348656216389,158.495700544698,1.0,0.0
784,0.0,0.0,0.0,689.0039635169039,281.0451204654695,312.5941144405361,0.9968689568096906,517.5686111055289,-99.0,57.70117214623472,0.5487204042121671,-99.0,189476.72135541798,4.308054135935898,218.9911050805147,0.0,0.0
785,3.0,5.0,1.5,135.7989662820416,361.1556295527308,231.61609967400747,12.21211672956747,287.5903737157198,-99.0,48.59698826199607,-99.0,-99.0,374752.17706394254,-12.683339024078315,107.76167867814992,4.0,0.0
786,1.0,1.0,1.0,745.4143261094894,219.27963676068595,265.2359708143457,4.517380509011843,677.8321294332474,0.44560111269972424,53.94355007776065,0.3314616262476924,-99.0,204427.89614742695,2.4454303794430254,155.33753978488693,4.0,1.0
787,4.0,-99.0,1.5,241.8910691676763,325.40274912458955,253.43728898228585,3.366567442278471,327.2310661800094,-99.0,41.97482672423235,2.2377643068064885,-99.0,531793.9195460861,-5.963379974192496,159.6231752229044,7.0,0.0
788,0.0,6.0,2.0,220.52886240387167,322.3570685986018,305.80785568777094,8.462439504315084,286.11389694699784,0.5411090338620108,40.98849043964699,2.856412191541506,-99.0,632372.6420446346,-2.2438972477132033,165.04585329271734,5.0,0.0
789,3.0,5.0,3.0,130.2400720327616,421.23796360487916,186.09134399527386,11.438658432233051,329.047986191715,-99.0,41.41496386011647,-99.0,-99.0,398919.9873627145,-15.063902523972505,102.81947385284894,4.0,0.0
790,4.0,-99.0,1.0,238.89127253998134,271.2543816922451,270.70736606743276,5.684328572139944,289.4702942360688,-99.0,36.73796501762268,2.004267008637389,-99.0,295698.3277285818,-8.74142391136754,154.6344451349264,7.0,0.0
791,1.0,0.0,2.0,894.5839991596705,254.34002437941126,307.09220365560736,4.2893006210700095,907.6357760879218,0.5431032933823883,69.59329555095667,2.4637695818888443,-99.0,289146.94959049963,6.390391870686447,157.93081630519774,1.0,1.0
792,1.0,4.0,0.0,404.1269738946419,294.87532713380034,237.74147788704508,-99.0,266.04373842285054,-99.0,-99.0,-99.0,-99.0,-99.0,-25.85690148784549,150.13938407628518,6.0,1.0
793,2.0,0.0,3.0,411.3084137064111,311.0079349570524,311.9320116362741,0.6730433945957042,507.32012560385687,-99.0,64.3488815285668,0.3983946719688414,-99.0,-99.0,-15.887612477045984,187.16158309245503,3.0,0.0
794,4.0,-99.0,1.5,40.0,319.59459841751124,253.93734965018254,8.875416391026699,269.0891630262376,-99.0,48.05122636225999,3.559805521500663,-99.0,814166.4559454322,-8.986615459015795,161.83817366740163,5.0,0.0
795,5.0,4.0,1.5,214.87002511057668,288.75785127917084,277.68554591015027,4.941098275330798,333.97051780200695,0.5361850375449431,46.14200605415084,2.429282056269611,-99.0,-99.0,-22.871462970746617,87.01193261788744,4.0,4.0
796,4.0,-99.0,0.0,40.0,318.1421907314778,243.44181471233426,9.388638154071783,265.9285129303054,-99.0,41.51221834920091,4.427259027507101,-99.0,884597.1851677173,-10.42556079378565,153.0109921998855,5.0,0.0
797,0.0,0.0,2.5,647.9912488529312,280.01681348727243,305.11935931464234,1.1707840568124783,533.2361590099961,-99.0,55.99860937201955,0.4920995785506847,-99.0,170424.54928675902,3.293801680336604,223.39150968754942,0.0,0.0
798,2.0,0.0,3.0,465.40346670762773,309.3599036262795,308.29778183190945,0.7441098978948487,523.6606569776641,-99.0,60.89442419649459,0.46807525730403454,-99.0,-99.0,-23.26100732233858,194.6580544063561,3.0,0.0
799,3.0,5.0,2.5,124.0977745963952,406.44557855532224,187.77854229791484,8.845807331959533,341.3808711702316,-99.0,48.432330468649546,-99.0,-99.0,476572.0814671065,-10.305115738557236,104.32828858871545,4.0,0.0
800,1.0,1.0,1.0,733.1962056970679,224.48163232072923,255.9048176423585,4.406945977013798,613.364167998,0.4946924736352915,47.61336467044503,0.3101301862679469,-99.0,175401.26171672656,0.48754964595380024,148.0898000432003,4.0,1.0
801,1.0,0.0,0.0,755.2970042850202,271.3067501092102,297.3152756416287,1.7728919256271714,889.5943785926808,0.5452255024979829,70.28439373548402,3.3202267492872704,-99.0,300108.59052490356,-7.079322286016512,143.0137418436931,1.0,1.0
802,4.0,0.0,3.0,91.31275923024914,289.0257559367093,302.5126615105987,1.6075218404635887,485.03541631576064,0.33789542447133464,39.3474022677013,0.1,199560.8407297398,973070.2120979294,-4.860213220180674,189.15997313593206,4.0,0.0
803,5.0,4.0,2.0,238.06473535473236,371.4532033066212,204.87955396302166,9.463275806457442,346.3236477437358,0.5006714878501652,42.58419998067663,4.36195619289016,-99.0,-99.0,-22.755632632466842,89.66132576877206,4.0,4.0
804,3.0,0.0,1.5,761.9122976477968,284.2140101665745,295.08944579840625,7.6466662738398465,306.0136884112433,-99.0,59.8276137096387,1.0118743218228579,-99.0,-99.0,-17.545475282434914,152.64969040110327,4.0,1.0
805,1.0,0.0,0.0,734.2754010481178,322.89229533551475,297.7162486740115,1.5321245887111936,918.5525347912569,0.5104641518210207,70.77602912085531,3.484627832153411,-99.0,305717.57899978396,-30.165138652485908,151.32651287077658,1.0,1.0
806,4.0,0.0,2.5,108.29825671639341,294.6826042320373,305.0522157772734,1.2344830902025161,524.9770518923084,0.3361122958052358,37.75157813603307,0.1,-99.0,915305.8424073822,-8.65856333013131,178.79848076629088,4.0,0.0
807,1.0,1.0,1.0,643.174289778655,309.69405032700155,260.54852799199386,6.020328624219516,676.5383955880528,0.438199967168121,46.052183769451254,1.3892012224080077,-99.0,196613.44803447486,-14.756068280033587,151.91953153600724,4.0,1.0
808,1.0,0.0,1.0,3904.5547219574646,347.44301936810893,140.8967417926735,1.310119885060084,619.996692182548,0.44494394733358233,56.80016516394703,-99.0,-99.0,-99.0,-4.915001834249782,144.3578046454836,1.0,3.0
809,1.0,4.0,1.5,374.70047485674144,299.2329363780886,239.4758431597963,-99.0,233.7653754025874,-99.0,-99.0,-99.0,-99.0,-99.0,-28.388765117523455,145.63138833578267,6.0,1.0
810,0.0,6.0,1.0,232.68213523357394,289.689165543384,309.33113322650524,9.499772124897108,331.5875352349736,0.5308577480535412,41.72109127158752,2.6004989774075744,-99.0,886002.4194199942,-4.439625546780772,157.35721920013248,5.0,0.0
811,0.0,0.0,2.5,652.6199275005882,271.7056439362215,309.21384060851204,0.9287876133637464,473.7806564679398,-99.0,63.014489700382235,0.556497622302787,-99.0,197490.9353216507,9.243013559558406,224.15888248199624,0.0,0.0
812,3.0,5.0,2.5,127.68728089458877,370.13617804536926,229.77472413147183,11.743478293583625,312.74514630392696,-99.0,42.93343245391554,-99.0,-99.0,418737.410058727,-13.307670417530815,113.86541627548777,4.0,0.0
813,1.0,1.0,2.5,578.2945289908448,269.70578084266515,262.45076041533014,7.719400935570439,625.8604720675207,0.5104267884577255,51.710148180863044,1.5793920875159992,-99.0,235843.0788627604,-4.667490035544181,146.7202113439422,4.0,1.0
814,4.0,2.0,2.5,91.06023496927983,317.63867276050604,253.09720034756225,2.597921836112917,273.83745169788335,-99.0,37.458740463525814,2.5140824911810653,-99.0,911168.6808327261,-9.448569863497156,156.27512291574956,5.0,0.0
815,4.0,-99.0,0.0,42.73480378279898,244.67953037531294,246.30281345919548,11.530177090365836,228.40061086515738,-99.0,42.07647498768675,4.0431833654745795,-99.0,784714.4723991784,-7.456306936087465,167.03894988072315,5.0,0.0
816,1.0,1.0,0.0,748.7645104183049,301.94950422261803,253.19211869550685,7.362587973698174,565.2521483437904,0.48845907379047876,49.0364400002472,1.4661314076004277,-99.0,202350.95558608443,-3.7472965753575807,142.83687566614427,4.0,1.0
817,1.0,0.0,1.0,445.49398699352184,295.0667042566094,304.43074058830524,2.4336092523099904,842.5507158833227,0.46388843315725203,63.297236106935074,2.512585117240639,-99.0,275817.80477732536,-30.984943937008268,149.51807922632165,1.0,1.0
818,1.0,0.0,2.0,404.7417438173593,293.9015159733641,301.52297660611873,8.005711155843358,523.511917347105,0.5031766061177141,-99.0,2.8560267814717566,-99.0,-99.0,-8.315715252656126,149.19468060022254,1.0,1.0
819,1.0,0.0,1.5,684.7405106806515,353.04926644857903,297.6103709093824,1.6645346857366228,967.43780115155,0.46633782494393705,68.54239362714779,-99.0,-99.0,302820.3382626444,-25.13761075891435,140.08027234504144,1.0,1.0
820,1.0,2.0,0.0,3651.287494058052,314.8339190538967,284.3441424209167,-99.0,467.02467157553434,-99.0,37.303643937631826,-99.0,-99.0,-99.0,-0.19575266744460507,117.33894388605648,1.0,1.0
821,1.0,4.0,2.5,415.9401192326292,302.45660568025613,233.8801048234973,-99.0,238.72319599046284,-99.0,-99.0,-99.0,-99.0,-99.0,-24.501840074197,155.1402950223278,6.0,1.0
822,-99.0,-99.0,2.5,-99.0,276.55984836811575,286.44179925177053,5.5726842913070795,-99.0,-99.0,-99.0,1.0096651826857945,-99.0,125870.9091611697,-10.570950239416451,158.485133992073,2.0,2.0
823,1.0,1.0,1.5,688.0016374027512,285.5625328483571,253.1435206729242,7.066055950574185,558.1415550468852,0.4767839566185175,51.284252989452625,1.5273244514803994,-99.0,180873.09950466367,-5.420322784176603,142.47130372905085,4.0,1.0
824,-99.0,3.0,1.5,735.9312178523088,276.4527281557708,100.0,6.505152923948634,726.3232411352341,-99.0,-99.0,5.515547197207295,-99.0,-99.0,7.814147388419626,213.9450726416444,4.0,1.0
825,-99.0,3.0,2.5,744.9516804243038,272.2155156759198,100.0,7.581803242525915,806.1683821275901,-99.0,-99.0,4.8533388546183085,-99.0,-99.0,0.194965995219488,219.56452638846733,4.0,1.0
826,1.0,0.0,2.0,872.1973733241018,377.8390910663824,306.64722932600455,1.3628487138031968,869.9570949047686,0.49282856702335204,63.06464122307575,-99.0,-99.0,335373.2274240928,-25.972149043864142,155.22460876962205,1.0,1.0
827,3.0,5.0,3.0,107.37556863714293,311.2614578661014,238.40209526238885,4.657051925067147,329.9814097157611,-99.0,45.97352919212654,2.0316380266990155,-99.0,357491.634468864,-11.701837792993807,104.49730089768893,4.0,0.0
828,1.0,0.0,1.5,189.5594179797062,281.5781147751622,302.78826639389524,5.171037712609853,497.19440170419324,0.40533771780501754,-99.0,2.4703046019412676,-99.0,-99.0,-14.531592638254189,143.19120248578926,2.0,0.0
829,4.0,-99.0,3.0,45.49199597164014,238.8262838448617,246.41007051716824,11.789230030804125,262.5024292596941,-99.0,46.77611557233861,3.7171472835918125,-99.0,734482.7188502257,-5.121164286017058,166.46856452950817,5.0,0.0
830,3.0,5.0,2.0,122.63269326193819,358.11661722225654,225.81308820021619,11.328673816417538,306.2738186663946,-99.0,49.10073515559369,-99.0,-99.0,394058.7256476198,-14.279032002406975,111.5546424406318,4.0,0.0
831,1.0,0.0,3.0,773.2653349010875,264.6466364424717,297.0821030439099,1.6633852771624777,881.3257388173968,0.4813416070836515,69.90747189616938,2.26939617541344,-99.0,331870.44847729465,-11.701989971164725,147.9496655401251,1.0,1.0
832,4.0,-99.0,2.5,219.7136089561355,282.7596004027072,275.06796898803395,6.6008381656216,293.4961435141539,-99.0,38.76688330742334,2.751036399354091,-99.0,347632.8892619923,-2.081039878662815,169.57642195940986,7.0,0.0
833,1.0,0.0,3.0,789.3819520445791,257.54995820682984,304.1411355004048,3.1943855288893652,871.9807344215619,0.531645628817423,70.48616347219638,2.043360402380361,-99.0,320229.1622010711,9.603293788713657,140.44168210547107,1.0,1.0
834,5.0,4.0,2.0,207.50472765556853,318.9338919996281,283.2263836274121,4.956385842712297,341.48655999473607,0.5121580008925442,48.12919702604984,2.4687812142297796,-99.0,-99.0,-19.05988669509711,82.44265525330174,4.0,4.0
835,1.0,1.0,2.0,677.6648473700997,265.53436187768625,265.0899636014561,6.410950634014359,594.83740404894,0.5056652451584992,49.32050212374535,1.3500437514569485,-99.0,166327.50760508206,-5.133656188061978,154.56959988062326,4.0,1.0
836,2.0,0.0,3.0,478.2207603739488,325.2898560284028,295.14522614967126,0.771245861542975,510.8395599283007,-99.0,59.35204242048184,0.3660905128414637,-99.0,-99.0,-23.42416644447227,190.45519374220177,3.0,0.0
837,0.0,6.0,1.0,240.70803623170215,325.6183618218543,305.1853121701833,7.633355407269364,310.98301946358765,0.4884501332518036,36.09483301791719,3.1495208316097916,-99.0,671350.5828315762,-7.2181736527614735,154.35644520463023,5.0,0.0
838,1.0,0.0,3.0,437.84619762713885,288.1812225129002,303.50725419551355,2.838984833854142,892.9889619527204,0.4555978160857109,72.28031061211112,3.594819883101823,-99.0,342201.73305632995,-28.604404074326315,141.24850455516932,1.0,1.0
839,5.0,4.0,1.5,206.17897664011466,364.4526875618812,197.42653686151746,8.367212038955223,323.6170133566465,0.4865260951697139,45.834814497182066,3.94158148293782,-99.0,-99.0,-17.79956896928373,80.218094904967,4.0,4.0
840,4.0,2.0,0.0,97.08209234270842,264.8760529432427,260.6787604564679,3.626508620952441,225.87304945798473,-99.0,43.349709611921796,2.527910377856552,-99.0,882986.4163525798,-5.996520964493637,167.1485036456045,5.0,0.0
841,1.0,1.0,1.0,698.6913948018955,270.36603938664973,267.53205569802566,7.339748408679403,640.0329222732648,0.5153849651146526,53.82112513899961,1.573997771224815,-99.0,-99.0,-9.080813781720781,151.0076739844534,1.0,1.0
842,1.0,0.0,2.5,3694.8427529122523,371.7541363598028,141.5722107280663,1.7172063786911804,625.6552924733461,0.46192459647951356,54.775071353943524,-99.0,-99.0,-99.0,-8.030728704725092,146.6736409803746,1.0,3.0
843,0.0,6.0,2.5,236.51040093339998,291.81697775792844,307.1000212536122,8.225951785878076,309.5962570797769,0.5163820540547891,40.498585931158324,3.1198574367684495,-99.0,644115.0482536982,-2.440146788301667,160.19248287917705,5.0,0.0
844,1.0,0.0,3.0,1571.39629926512,269.3505559181852,308.76921420784487,1.1383949379635259,586.2962588215097,0.4271618576471951,60.06486735910147,0.25043950558196226,-99.0,174861.0636562164,-0.7150479960207328,193.35242765603266,2.0,1.0
845,3.0,5.0,1.0,120.64538033175594,319.60631995288986,240.21581994506187,6.342268557448406,284.38257197507824,-99.0,44.51419195098336,2.1302942310859256,-99.0,445490.1329250856,-12.42743013954322,107.10615962429137,4.0,0.0
846,5.0,4.0,2.0,223.18926482835968,271.3237339886745,274.5609223324398,4.227418350004254,287.65516471509613,0.4687614448186853,46.625956065317716,2.667096829675124,-99.0,-99.0,-24.669894292686852,86.71307096299265,4.0,4.0
847,4.0,2.0,2.0,112.68328969143523,316.13464345078523,248.74498763147568,2.6518209786403784,272.8334558115115,-99.0,40.19642405657912,2.6422304798799368,-99.0,754053.6633905976,-8.079888060562329,167.18900909330208,5.0,0.0
848,1.0,1.0,3.0,768.9934128285668,312.8327444491567,258.97637398834433,5.609125963421725,576.47082880068,0.5132663257225762,54.904422740612176,1.6897232716894117,-99.0,182396.23254735916,-1.1805354584535799,147.32362358377594,4.0,1.0
849,-99.0,3.0,0.0,778.9368150632641,236.01576993524733,295.92998567379095,10.670373078239406,307.85821694312864,-99.0,43.41196892113977,5.993771245733499,-99.0,-99.0,2.2730825627786917,231.16867066982078,2.0,0.0
850,3.0,5.0,0.0,107.59728459028862,228.63041893038488,247.77698805107218,6.514125182419805,333.29722403304714,-99.0,42.46777050686916,3.280362499381552,-99.0,293442.0316968505,-6.212903076027779,124.13128918036934,4.0,0.0
851,1.0,0.0,3.0,452.4804050179069,280.90263477573916,294.83423071894913,10.876701055469066,469.0730178390754,0.43798843672221155,-99.0,3.583547564921647,-99.0,-99.0,-12.09729003383639,147.59957143049945,1.0,1.0
852,0.0,0.0,2.5,628.672380076453,290.11022882085075,307.1597538191936,0.890536096880608,471.3175455499669,-99.0,58.637110089442224,0.6486013789760365,-99.0,205782.98173118688,1.3887360661812984,226.71023591113934,0.0,0.0
853,3.0,5.0,0.0,126.12672485593272,419.01092444567297,185.776991516949,10.706964317768637,296.56368543570653,-99.0,42.684504620405534,-99.0,-99.0,466833.1853051197,-16.086188437952483,113.59416532612204,4.0,0.0
854,4.0,-99.0,3.0,40.0,292.8301034934622,252.00025278302286,8.702425826009438,269.51968937776815,-99.0,42.370228907715564,3.5770715414822383,180217.07340338372,979952.6355240057,-7.531827975873626,154.2015048302392,5.0,0.0
855,4.0,-99.0,3.0,40.61317070020279,291.8794446587686,244.59279142529508,9.225707069539716,234.55595589598693,-99.0,43.3628233531364,4.030966898048832,-99.0,951023.9044011696,-13.058448868267956,166.52659197946602,5.0,0.0
856,3.0,5.0,1.5,102.93596566833165,318.08626813365333,236.254096540009,6.4534786070787975,319.0241026720677,-99.0,41.863661477672736,2.270712551816634,-99.0,358237.76898975915,-16.661075240169573,115.71512837038156,4.0,0.0
857,1.0,0.0,1.5,1673.403511597139,281.8522814803331,299.99975519418007,1.080966708363918,586.4804178504872,0.4759063199218358,63.21855791374388,0.2405171466193263,-99.0,232972.33404016317,-4.988497293426139,198.77462363694713,2.0,1.0
858,0.0,6.0,1.5,218.86151995246402,316.1026311590714,302.6628061484029,6.659827772149482,286.6504422503588,0.49216259422011627,36.95754655916,3.390835517432657,-99.0,613820.7313755215,-0.8992494634549715,163.47753285190151,5.0,0.0
859,3.0,0.0,0.0,621.5877648151474,288.5093539975839,287.4199851768915,8.091060815249406,343.03299600989743,-99.0,58.199440934012024,1.1182061613111327,-99.0,-99.0,-14.333579067655522,144.75912366785624,4.0,1.0
860,0.0,6.0,1.0,249.038330127092,324.2575412306366,299.0693315833371,8.75251845651863,294.75259805186107,0.47920479841034813,38.87626443197644,2.838288065631728,-99.0,808363.6523238855,-0.8037550892998446,165.44224102883464,5.0,0.0
861,4.0,2.0,3.0,421.688505691805,277.88936193680297,264.9315932910122,3.876452944216628,253.5469094992373,0.5858219738411008,38.62791337858825,1.8321255819308837,-99.0,388942.0137914213,-4.686604763879684,177.40948163833852,5.0,0.0
862,1.0,1.0,3.0,623.9387010920792,316.6631166610112,266.77812941448735,6.28888085073619,564.9139151372069,0.46186401182110304,49.642262135805176,1.36440086665014,-99.0,234174.02495341876,-7.261942314362216,151.01990381869976,4.0,1.0
863,4.0,0.0,2.0,104.71000552167892,336.75348224133603,307.1247606977904,1.6708865749179382,522.1436119848422,0.3729944285891975,39.1894058207837,0.1,-99.0,784497.4650888973,-7.371221870829259,170.07369523033378,4.0,0.0
864,0.0,6.0,2.5,231.43981974590798,317.82069127089085,304.3354038826278,9.329001079464055,333.2158552302401,0.544692684687793,43.628981033900104,3.352785161885306,-99.0,633866.657586295,-1.507149566200228,155.2452848702326,5.0,0.0
865,4.0,-99.0,2.5,40.0,272.5336285620299,255.20411966819944,10.763698173318247,237.6165711718312,-99.0,43.47337639521194,4.136141575900501,155662.9741223091,902636.0171387522,-12.77655921899751,169.8367988553257,5.0,0.0
866,-99.0,3.0,1.0,638.4008030186972,248.90715286518375,307.9818027927833,8.846640111425197,315.2435907053644,-99.0,40.1861886600643,4.616985367978379,-99.0,-99.0,3.4017694529912816,242.15633180220271,2.0,0.0
867,4.0,2.0,1.0,113.24786118575364,318.59660897918184,252.42282051871496,3.7389008837985203,237.61187658493347,-99.0,37.26165425096096,2.4824926645836247,-99.0,928708.981840428,-7.505113023722398,169.01048269655465,5.0,0.0
868,1.0,0.0,1.5,681.2985562865641,304.8425845931954,305.74455546031635,1.5930556329964571,968.0427976989849,0.484356874483067,75.67451993473297,2.9172827977330655,-99.0,304043.6459803596,-30.95192680266446,146.11661592755576,1.0,1.0
869,3.0,5.0,0.0,136.81855625932914,302.8368053494733,230.8759096833601,5.24734234163906,291.1691036870344,-99.0,43.28006643270576,2.3736209443553196,-99.0,467244.6771529402,-13.220515377824881,101.11135623847377,4.0,0.0
870,5.0,4.0,3.0,234.57715964615423,280.6827615277199,276.6750029131677,4.797982167826665,317.79657018475154,0.47942749551087654,46.965578193007275,3.0696511519721366,-99.0,-99.0,-18.56646277911143,88.00268871233604,4.0,4.0
871,4.0,2.0,2.5,88.12778379911434,314.47613087995694,252.18958045496075,3.030083518804652,239.12731240307693,-99.0,42.04850536913301,3.3039714818691377,-99.0,1009529.2650460195,-11.109801821804448,152.03339517619634,5.0,0.0
872,1.0,1.0,1.0,593.0917751088944,284.6540974902924,261.0185398472893,7.283331331740327,651.6290313008521,0.5136113097048516,51.23268579008398,1.4931470860428122,-99.0,-99.0,-8.299227976894592,149.21585360457826,1.0,1.0
873,0.0,6.0,3.0,204.35315578577104,310.8394533344817,306.56229283322324,7.473743905931459,343.1020810193004,0.5488743502195953,39.06581499614453,3.1949732737397527,-99.0,787656.52200806,-6.874211559653929,150.097360528086,5.0,0.0
874,-99.0,4.0,2.5,281.8455379392885,272.1188405927865,297.9420481887059,2.362060912526455,871.4474153629537,0.3810493799248409,54.282105867023525,1.1695168608036128,-99.0,257890.97733493778,-14.881450075816655,145.61610484597105,1.0,0.0
875,2.0,0.0,3.0,476.63524826495006,277.54916392748606,310.0370285431734,0.8534189119185108,543.557170918878,-99.0,56.00807432720896,0.47909468959158164,-99.0,-99.0,-23.62618308422239,186.8309920648878,3.0,0.0
876,3.0,5.0,0.0,106.55956898315002,295.3277868805164,238.98854484750532,6.168913986717868,310.07151115007457,-99.0,46.447109301014464,2.2026527463891554,-99.0,351541.2569137983,-18.584363257612512,107.26752140758309,4.0,0.0
877,0.0,0.0,2.0,681.2775699657177,272.3918042690882,312.2633062830803,0.9468597668139075,547.400280842547,-99.0,65.17064433050098,0.4926432877705309,-99.0,223153.23986390245,9.207833591388537,220.23300965988764,0.0,0.0
878,4.0,2.0,0.0,103.70393144044698,323.4174166240523,251.22060311554782,2.8136704272933444,226.04788531017567,-99.0,39.915074649452755,2.5650937163568215,-99.0,1037470.0794043996,-7.986021797278494,164.49004987031878,5.0,0.0
879,-99.0,3.0,2.5,603.3263323581203,268.07117627027236,100.0,6.839077025924127,829.1139347627519,-99.0,-99.0,4.736753271383157,-99.0,-99.0,2.4839148482345674,211.1911529741685,4.0,1.0
880,0.0,6.0,2.5,196.6429782309831,310.96009633769256,298.3595791856434,8.319458857058626,306.6431670729828,0.4550734506389461,43.443462933224154,2.8396414419795666,121954.57827383428,715609.572234342,-3.1954267808351915,165.50850612810262,5.0,0.0
881,1.0,1.0,3.0,600.1833756318593,304.6909095924824,256.9182328770503,7.250948330603139,648.2629206405919,0.47175050631133986,45.34792587547572,1.4402358877534518,-99.0,181900.51982155777,-6.294017385682837,159.56323414947332,4.0,1.0
882,4.0,2.0,2.5,96.97452274740417,244.29747903999564,259.28807167954443,3.2858076266786824,239.22015165531508,-99.0,43.0136373113404,3.570771805056105,-99.0,636980.1536746526,-6.557795513677505,166.99882828903714,5.0,0.0
883,1.0,4.0,1.0,454.4526426508769,292.16397721933,238.77726955612357,-99.0,231.94808378904867,-99.0,-99.0,-99.0,-99.0,-99.0,-20.063500707948084,145.74127961523934,6.0,1.0
884,1.0,2.0,2.5,4058.038214820875,305.94600008530836,282.47536469508054,-99.0,457.0286140827624,-99.0,42.6730388661311,-99.0,-99.0,-99.0,-1.1493724219639194,111.1301440281584,1.0,1.0
